1  send W&L down a slippery slope by introducing political correctness and other evils that could eventually “transform W&L into an ordinary liberal arts school of little appeal and less repute.”  Christensen suggested that Miller’s concerns consist of “pure paranoia” but Miller cited “just about every other college” as evidence for his slippery slope argument.,1996-1997
"She also believes that “women on this campus are generally more liberal than the men.”  G&L, a controversial organization for homosexuals and bisexuals, has been under fire from all sides overthe last year.",1996-1997
—CoMFI1.ED BY PEGGY STUNZ        FOPINION  Liberals take over Board of Trustees in Erika Woodson’s dream.,1996-1997
"After a couple of weeks, the W&L community made a shocking discovery: the new Board of Trustees were all liberals.",1996-1997
The consortium includes 12 of the nation’s top liberal arts colleges and receives its funding from the W. M. Keck Foundation.,1996-1997
He believes this is the difference between W&L and other top liberal arts schools.,1996-1997
"Resmer, an English major from Eastpointe, Michigan, hasn’t always been a liberal feminist.",1996-1997
""" ""‘“Tl""{e\'ﬁ,""l""vV6lEé”up\' and began to  think for myself.”  Since then, Resmer has championed traditionally liberal causes.",1996-1997
"Currently, the school’s liberal arts program center around the great arts,astudy ofliterature from Plato to William Shakespeare.",1996-1997
"The community tends to be extremely liberal and tolererrt of diversity within its ranks, but wary of outsiders.",1996-1997
These sentiments are not exclusively “liberal” or “Democratic.” Republican governors with large immigrant constituencieshavebecomeincreasingly worried and have recently gone publicwiihtheirconcems.,1996-1997
"‘Liberal trend’ threatens no one  It’s spring term, I only have one class and the weather is too damed cold tocontemplateatripto Goshen.",1996-1997
I cannot fathom how anyone could say that W&L is becoming liberal.,1996-1997
‘ How will a liberal point of elw affect W&L?,1996-1997
"Virginia 24450 Telephone: (540) 462-4060  Fax: (540) 462-4059  E-mail: phi@wlu.edu     Turning a liberal eye to W&L campus politics  Since this is my last column ofthe year, I thought I would end with a few thoughts that have been ﬂoating around my mind for the past couple of months.",1996-1997
Have I done such a poor job that I have converted myself from liberalism?,1996-1997
"To those students outside the politics depart ment who scurry around the science building, discussion about federal  verts to the liberal cause in the process.",1996-1997
"Theater of the absurd comes to W&L when Professor Dominica Radulescu’s French theater class performs this week in Lenfest’s Johnson Theater  SEE PAGE 3  OPINION     Despite the attempts Of liberals Gephardt and Kennedy, all is well in our Nation’s capital.",1996-1997
Political miracle rescued from liberal interference  Dick Gcphardt is at it again.,1996-1997
Two ofthe few remaining die-hard liberals in Congress.,1996-1997
"[doubt these unemployed liberal arts majors can offer you much in the way of worldly accouterments, but at least you’ll know that your soul will be untouched in the afterlife.",1996-1997
~W&L’s rank is movin’  BY ANDREA EWING —j—AssocIATE EDITOR T Washington and Lee’s standing rose from 12th to 8th in the national ranking of liberal arts colleges in September’s U.S. News and World 4 Report.,1996-1997
"According to the 1997 “Best Colleges” issue of the magazine, Washington and Lee is one of the ten best national liberal arts colleges.",1996-1997
"According to U.S. News and World Report, there are 159 national liberal arts colleges based on the categories established by the Carnegie Foundation of the Advancement of Teaching.",1996-1997
"He was the W&L representative for the Keck Consortium, an undergraduate research project which sought to improve the quality of geology education at 12 liberal arts member colleges.",1996-1997
"Third, U.S. News and World Report recently ranked Washington and Lee as one of the eighth best liberal arts colleges in the country.",1996-1997
"He also reviews dramatic productions for the “Village Voice.”  The Shannon-Clark Lectures in English, established by a gift from an anonymous W&L alumnus, honor the memories of Edgar Finley Shannon, chairman ofthe English department from 1914 until his death in 193 8, and Harriet Mabel Fishbum Clark, a grandmother ofthe donor and a woman vitally interested in liberal education.",1996-1997
"Even if the regula Taking a lesson in Dubyuhliberalism  Since this is my first column of the year, I thought that I would use this opportunity to conduct my own type of orientation.",1996-1997
Freshmen need time to adjust to the fact that there actually is a liberal Washington and Lee student who will put her name on this column twice a month.,1996-1997
"But before you decide that I am “evil” or “subversive” for being a Liberal and a Democrat, I wanted to give you some background about this column.",1996-1997
But please understand that my attempt to turn “a liberal eye to  fatalities in America.,1996-1997
"(Warning — could scare off unsuspecting  Northemers, Westerners or Liberals.)",1997-1998
"Liberally r90rn5> 1°t5 Of °n19n_a rnayba Snrne douse chicken with Worcestershire and ‘( pineapple the possibilities are limitsoy sauces’ salt, pepper and onion pow1655Continue Cookrng this rnixture, der.",1997-1998
"“I just like the designated area here where we can all hang out together.”  At Wake Forest University, a liberal arts school in Winston-Salem, N.C., with approximately 3,600 students, undergraduates relate to W&L students’ attitudes.",1997-1998
"(6   uote of the Week:  y__ ‘  Student 1: I thought that this was a small,  liberal arts school where you could always get  the classes you wanted.",1997-1998
"“The Washington Program works well with any liberal arts education because it exposes students to an array of different elements including history, politics, and science,” said Jeremy Adams, senior.",1997-1998
My utter disbelief stems from the liberal attitude Mr. Swensen took towards the facts.,1997-1998
"This club’s for you  “... and thank God that I just don’t care.”  —— The Velvet Underground, Heroin  Here at Washington and Lee, the ﬁve or six campus liberals can join the College Democrats.",1997-1998
"“At a liberal arts university, there should be first-rate facilities for the arts.”  Even though current music and art students will not benefit from the new facilities, there is excitement about the proposal.",1997-1998
"Liberal Arts $24,578 “It happened pretty quickly,” mess. . ..",1997-1998
"Sharecropping — “because it ’s the only thing liberal arts majors are qualiﬁedfor.” roadie for Dhish Uh, hey.",1997-1998
"Three students were sus 94-95 <I><I><I><I><I><I><I><I>(I>(I><D(D  95-96  ¢¢¢¢®  96-97 (I><I><I><I>(I><l>(I>(I><I><D(D(I>d>(I>(I><D<D(I><I><I><I>Cl>(I><l><I><D 97-98 <D<D<I>d><D<D<I>(I><I><I><D<D(I>(I><I>(I><D  Washington and  Lee’s rank falls  BY ESZIER PADos """"‘—""""""—""‘—""""STAFF ‘X/RIIER  Washington and Lee University has been ranked among the country’s top liberal arts colleges for the 12th consecutive year in U.S. News & World Report magazine’s annual survey.",1998-1999
"W&L is now ranked 1 lth among national liberal arts colleges, the school’s second best ranking ever next to last year.",1998-1999
"“I’m going to try to stay in the business world.”  Ellie ﬁling-tum lﬂhi September 28th, 1998 OPINION:  dent, letters, quote of the week  W&LiFE: Bridge, 250th bulletin  J’ SPORTS:  Homecoming Preview  Justice for student athletes, challenge ﬁom Alumni Presi Seniors and their futures, University Scholars, Natural  Football ﬁnally victorious, men’s and women’s soccer, volleyball, rugby and ﬁeld hockey  PAGE 2  PAGE 3  PAGE 4  PAGE 7     iOp\'.nion Edi orial  SEPTEMBER 28, 1998  PAGE 2  Student athletes deserve more credit  To fulﬁll the goal of administering a liberal arts education, this university forces us to participate in ﬁve trimesters of physical education.",1998-1999
Now we’re pleased to announce that we’ve created a program for the rest of the school:  Meet the Panhandlers  A Career Development and Placement Office program designed especially for liberal arts majors.,1998-1999
The CDPO —— “because it’s your own damn fault for majoring in liberal arts.”        .,1998-1999
"The Woodrow Wilson Visiting Fellows program brings national leaders to the campuses of small liberal arts colleges for a week of classes, informal discussions with students and faculty and career counseling.",1998-1999
"Oh well, maybe this means a new Speaker will be elected and even the liberals will love him or her, then the President will see how good a leader can really be, realize the error of his ways, resign from ofﬁce, somehow re move Al “The Bore” Gore, the American people will demand  ﬁce would  not only So’ Newt is a respectable leader his own political career , (Gingrich maybe?",1998-1999
"ﬁgures like   -7.IThe.lottg-jterrn‘ effects of ale ,ho1f\\vere=notparttoit‘our~  liberal,arts3education;t.We usedga drug-from a’?",1998-1999
"have °f’m° t°g°the_r.t° Sign a _Pr°°l‘_‘mati°"" Lord, and I urge all God—fearing followers of Jesus to join The Pumpkins, whose album “Mellon Collie and the 7i     m is decrying the Bib‘: as “too liberal’ “a\'1‘An\'fam1ly ’ and us in burning this blasphemous book,” Rev.",1998-1999
"0r, t0 Steal ‘c1 A liberal sprinkling of themes cinema The reason 1 hate this movie so Don’twaste your time on this ﬁlm.",1998-1999
"PBK recognizes academic achievement and scholarship, and promotes the liberal arts education.",1998-1999
"Chapters of PBK select and invite to membership students with an outstanding academic record, who have demonstrated some knowledge in math and foreign languages and have done three-fourths of their undergraduate work in the liberal arts and sciences.",1998-1999
"The entire student body, professors and parents were invited to applaud  Joy gave an address to the new members on the importance of a liberal arts education, saying that she will “graduate in three months now with the ability to speak well, write well, and really think on [her] feet” as a result of her quality liberal arts education.",1998-1999
iiote of the week:  Poison Pen  The best way to achieve the personal freedom and equality liberals whine about so often is to cut taxes and put the money back in the hands of the people.,1998-1999
"Friday, March 19, 8 p.m.  Friday, March 24, 8 p.m.                          Now printed on recycled,  low-cal  paper.’  THE LIBERALAMERICAN Bit-vi=.i=.xLv  *”i3i"" rneaning publisnecl everg otner week and not pertaining to tne sexual or gencler—role orientation of tnis publication, altnougn we fullg support tne publication in ang lifestgle cnolce it snoulcl rnaée, be it gag, lesbian, bi-sexual.",1998-1999
I want our entire community to come together~— the liberal professors who constantly whine about how we’re not into this or that latest P.C.,1999-2000
Walker (’99) and Mary Hight (’00) wrote essays on the presidency for a national     Using latex to save babies  Think science is weak at liberal arts schools like Washington and Lee?,1999-2000
"“The End of the Century and the Spirit of Washington and Lee,” focused on the importance of W&L’s liberal arts education.",1999-2000
"facts was white/Caucasian this year, as  ’ about the school: opposed to 91.7 percent white/Caucasian — U.S. News ranked W&L 1 1th for last year...so who says the administration isn’t undergraduate liberal arts colleges and actively seeking out minority students?",1999-2000
This year Washington and Lee University was added to the exclusive list of5l small liberal arts colleges who participate in the Thomas J. Watson Fellowship Program.,1999-2000
"So this year when we, as sophomores, ﬁll out our forms and declare our majors, I’ll think of all of you who will be declaring a ; liberal art, or whatever we’d agreed to call them.",1999-2000
News &  Word Report survey  Washington and Lee University is ranked 14th in this year’s U.S. News & World Report rankings of the nation’s top liberal arts colleges.,1999-2000
This marks the 13th consecutive year that W&L has been ranked among the nation’s top liberal arts colleges by the magazine.,1999-2000
"The Watson Fellowship, which was instituted in 1968, consists ofa $22,000 stipend which is awarded annually to 60 students of select liberal arts colleges around the country.",1999-2000
"The Shannon-Clark Lectures in English, established by a gift from a Washington and Lee alumnus who wishes to remain anonymous, honor the memories of Edgar Finley Shannon, chairman of W&L\'s English department from 1914 until his death in 1938, and Harriet Mabel Fishbum Clark, a grandmother of the donor and a woman vitally interested in liberal education.",1999-2000
"But this article is about bigotry, and about the new liberal academic method of dealing with it — a method that rea I sonable people should ﬁnd disturb ing at least and disgusting at best.",1999-2000
I don’t know if they are sweating now that W&L has slipped a few notches in the Best Liberal Arts College rankings.,1999-2000
"“But in the end we decided that when W&L is finally dragged kicking and screaming ten years behind the rest of academia, Swarthmore is the way to go.”  ordus academics, feel-good liberal activism and forced diversity programs that met the exacting criteria the administration was looking for.",1999-2000
A statistical analysis done by EC member John Comly showed that the average Student Activity Fee of six East Coast liberal arts colleges was $21 I per student.,1999-2000
"The Woodrow Wilson Visiting Fellows program brings leaders in their ﬁelds to the campuses of small liberal arts colleges for a week of classes, informal discussions with students and faculty and career counseling.",1999-2000
"He broadened the liberal arts curriculum to include pre-professional programs such as engineering, journalism, and business.",1999-2000
"We end up with men like George W. and his shot at super-centrism with “compassionate conservatism,” a pathetic attempt to combine the feelgood warmth of liberalism with the common sense of conservatism.",1999-2000
"This Shakespeare adaptation opens Verrrure and AA degree rrr Liberal Arrs rrr desserrr probably a Robert Shakespeare’s Friday, Feb4 and runs through Feb7 in the Lenfest Centen great com— Truman College inChicago, inadMondavi 1997 FuméBlanc Reserve plays.” It runs edy.",1999-2000
"truck just seemed pretty neat to U10” achievement and scholarship, and to new and old PBK memChristopher Edward Hatzis Rachel Alaina Perdue One or the toughest Parts or the Q3 What was 3 favorite itaiiovv‘ promotes the liberal arts education.",1999-2000
"SIGN-UPS IN FRONT OF THE CO—OP DURING THE DAY, AND AT D HALL DURING DINNER  TIL MARCH 22ND  Most L students Lave  Basetl on wet eon: Survev data from 1998,1999  Funded Irv a grant from  I so  Virginia Ilenartment of Alcoholic Beverage control     E-mail General Notes to  "" wlu.edu ""     Technology exam offered  How can you stand out among the liberal arts graduates seeking internships and jobs in Information Age?",1999-2000
Tek.XaIn is an information technology certiﬁcation exam that tests and certiﬁes liberal arts students on computer literacy and information technology skills desired by employers.,1999-2000
"“People are a lot more liberal and open-minded in Canada,” she said.",1999-2000
"those of a mad scientist.”  15 3 great liberal 3115 0011689, and “A lot of it Will involve being on Act one Actlawo,  it s really hardto find one of those set for productions.",1999-2000
